resolvedchromer,gametophytic,sporophytic,species,genus,haploid1,haploid2
Pteris_cretica,87,87,Pteris cretica L.,Pteris,87,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,87,Pteris cretica L.,Pteris,NA,43
Pteris_cretica,,90,Pteris cretica L.,Pteris,NA,45
Pteris_cretica,58,116, 58I,Pteris,58,58
Pteris_cretica,,116,Pteris cretica L.,Pteris,NA,58
Pteris_cretica,,116,Pteris cretica L.,Pteris,NA,58
Pteris_cretica,,116,Pteris cretica L.,Pteris,NA,58
Pteris_cretica,,120,Pteris cretica L.,Pteris,NA,60
Pteris_cretica,,120,Pteris cretica L.,Pteris,NA,60
Pteris_cretica,,174,Pteris cretica L.,Pteris,NA,87
Pteris_cretica,,232,Pteris cretica L.,Pteris,NA,116
Pteris_cretica,87,,Pteris cretica L.,Pteris,87,NA
Pteris_cretica,"58, 87",,Pteris cretica L.,Pteris,NA,NA
Pteris_cretica,87,,Pteris cretica L.,Pteris,87,NA
Pteris_cretica,87,,Pteris cretica L.,Pteris,87,NA
Pteris_cretica,87,,Pteris cretica L.,Pteris,87,NA
Pteris_cretica,58,,Pteris cretica L.,Pteris,58,NA
Pteris_cretica,87,,Pteris cretica L.,Pteris,87,NA
Pteris_cretica,"29, 71I+multivalent",,Pteris cretica L.,Pteris,NA,NA
Pteris_cretica,87,,Pteris cretica L.,Pteris,87,NA
Pteris_cretica,87,,Pteris cretica L.,Pteris,87,NA
Pteris_dactyli,,87,Pteris dactyli Hook.,Pteris,NA,43
Pteris_dactyli,,87,Pteris dactyli Hook.,Pteris,NA,43
Pteris_dactyli,87,,Pteris dactyli Hook.,Pteris,87,NA
Pteris_dactyli,87,,Pteris dactyli Hook.,Pteris,87,NA
Pteris_deltodon,,106,Pteris deltodon Baker,Pteris,NA,53
Pteris_deltodon,82,,Pteris deltodon Baker,Pteris,82,NA
Pteris_deltodon,82,,Pteris deltodon Baker,Pteris,82,NA
Pteris_dentata,,58,Pteris dentata Forssk.,Pteris,NA,29
Pteris_denticulata,116,,Pteris denticulata Sw.,Pteris,116,NA
Pteris_dispar,,58,Pteris dispar Kunze,Pteris,NA,29
Pteris_dispar,,58,Pteris dispar Kunze,Pteris,NA,29
Pteris_dispar,,58,Pteris dispar Kunze,Pteris,NA,29
Pteris_dispar,,58,Pteris dispar Kunze,Pteris,NA,29
Pteris_dispar,,116,Pteris dispar Kunze,Pteris,NA,58
Pteris_dispar,,116,Pteris dispar Kunze,Pteris,NA,58
Pteris_dispar,,116,Pteris dispar Kunze,Pteris,NA,58
Pteris_dispar,58,,Pteris dispar Kunze,Pteris,58,NA
Pteris_dispar,29,,Pteris dispar Kunze,Pteris,29,NA
Pteris_ensiformis,,58,Pteris ensiformis Burm.,Pteris,NA,29
Pteris_ensiformis,,58,Pteris ensiformis Burm.,Pteris,NA,29
Pteris_ensiformis,,58,Pteris ensiformis Burm.,Pteris,NA,29
Pteris_ensiformis,,87,Pteris ensiformis Burm.,Pteris,NA,43
Pteris_ensiformis,,87,Pteris ensiformis Burm.,Pteris,NA,43
Pteris_ensiformis,,88,Pteris ensiformis Burm.,Pteris,NA,44
Pteris_ensiformis,,116,Pteris ensiformis Burm.,Pteris,NA,58
Pteris_ensiformis,,116,Pteris ensiformis Burm.,Pteris,NA,58
Pteris_ensiformis,,116,Pteris ensiformis Burm.,Pteris,NA,58
Pteris_ensiformis,,116,Pteris ensiformis Burm.,Pteris,NA,58
Pteris_ensiformis,,116,Pteris ensiformis Burm.,Pteris,NA,58
Pteris_ensiformis,,116,Pteris ensiformis Burm.,Pteris,NA,58
Pteris_ensiformis,,116,Pteris ensiformis Burm.,Pteris,NA,58
Pteris_ensiformis,,168,Pteris ensiformis Burm.,Pteris,NA,84
Pteris_ensiformis,,185,Pteris ensiformis Burm.,Pteris,NA,92
Pteris_ensiformis,58,,Pteris ensiformis Burm.,Pteris,58,NA
Pteris_ensiformis,58,,Pteris ensiformis Burm.,Pteris,58,NA
Pteris_ensiformis,58,,Pteris ensiformis Burm.,Pteris,58,NA
Pteris_ensiformis,58,,Pteris ensiformis Burm.,Pteris,58,NA
Pteris_ensiformis,58,,Pteris ensiformis Burm.,Pteris,58,NA
Pteris_ensiformis,58,,Pteris ensiformis Burm.,Pteris,58,NA
Pteris_ensiformis,58,,Pteris ensiformis Burm.,Pteris,58,NA
Pteris_esquirol,,90,Pteris esquirol Christ,Pteris,NA,45
Pteris_excelsa,,58,Pteris excelsa Gaudich.,Pteris,NA,29
Pteris_excelsa,,58,Pteris excelsa Gaudich.,Pteris,NA,29
Pteris_excelsa,,58,Pteris excelsa Gaudich.,Pteris,NA,29
Pteris_excelsa,,58,Pteris excelsa Gaudich.,Pteris,NA,29
Pteris_excelsa,29,58,Pteris excelsa Gaudich.,Pteris,29,29
Pteris_excelsa,,58,Pteris excelsa Gaudich.,Pteris,NA,29
Pteris_excelsa,,58,Pteris excelsa Gaudich.,Pteris,NA,29
Pteris_excelsa,,116,Pteris excelsa Gaudich.,Pteris,NA,58
Pteris_excelsa,29,,Pteris excelsa Gaudich.,Pteris,29,NA
Pteris_excelsa,29,,Pteris excelsa Gaudich.,Pteris,29,NA
Pteris_excelsa,29,,Pteris excelsa Gaudich.,Pteris,29,NA
Pteris_excelsa,29,,Pteris excelsa Gaudich.,Pteris,29,NA
Pteris_excelsa,29,,Pteris excelsa Gaudich.,Pteris,29,NA
Pteris_excelsa,29,,Pteris excelsa Gaudich.,Pteris,29,NA
Pteris_excelsa_var._iequalis,58,116,Pteris excelsa var. iequalis (Baker) S. H. Wu,Pteris,58,58
Pteris_fauriei,,58,Pteris fauriei Hieron.,Pteris,NA,29
Pteris_fauriei,,58,Pteris fauriei Hieron.,Pteris,NA,29
Pteris_fauriei,,87,Pteris fauriei Hieron.,Pteris,NA,43
Pteris_fauriei,,87,Pteris fauriei Hieron.,Pteris,NA,43
Pteris_fauriei,,87,Pteris fauriei Hieron.,Pteris,NA,43
Pteris_fauriei,,87,Pteris fauriei Hieron.,Pteris,NA,43
Pteris_fauriei,87,,Pteris fauriei Hieron.,Pteris,87,NA
Pteris_fauriei,87,,Pteris fauriei Hieron.,Pteris,87,NA
Pteris_fauriei,29,,Pteris fauriei Hieron.,Pteris,29,NA
Pteris_fauriei,87,,Pteris fauriei Hieron.,Pteris,87,NA
Pteris_fauriei,87,,Pteris fauriei Hieron.,Pteris,87,NA
Pteris_fauriei,29,,Pteris fauriei Hieron.,Pteris,29,NA
Pteris_formosa,,58,Pteris formosa Baker,Pteris,NA,29
Pteris_formosa,,58,Pteris formosa Baker,Pteris,NA,29
Pteris_formosa,,58,Pteris formosa Baker,Pteris,NA,29
Pteris_formosa,,116,Pteris formosa Baker,Pteris,NA,58
Pteris_formosa,29,,Pteris formosa Baker,Pteris,29,NA
Pteris_fries,,87,Pteris fries Hieron.,Pteris,NA,43
Pteris_gongalensis,,87,Pteris gongalensis T. G. Walker,Pteris,NA,43
Pteris_gongalensis,,87,Pteris gongalensis T. G. Walker,Pteris,NA,43
Pteris_grandifolia,,116,Pteris grandifolia L.,Pteris,NA,58
Pteris_grandifolia,,116,Pteris grandifolia L.,Pteris,NA,58
Pteris_grandifolia,,116,Pteris grandifolia L.,Pteris,NA,58
Pteris_grandifolia,,116,Pteris grandifolia L.,Pteris,NA,58
Pteris_grandifolia,58,,Pteris grandifolia L.,Pteris,58,NA
Pteris_grandifolia,58,,Pteris grandifolia L.,Pteris,58,NA
Pteris_grevillea,,58,Pteris grevillea Wall. ex J. Agardh,Pteris,NA,29
Pteris_grevillea,,116,Pteris grevillea Wall. ex J. Agardh,Pteris,NA,58
Pteris_haenkea,,116,Pteris haenkea  Presl,Pteris,NA,58
Pteris_henryi,,58,Pteris henryi Christ,Pteris,NA,29
Pteris_holttum,,116,Pteris holttum  Chr.,Pteris,NA,58
Pteris_incompleta,,58,Pteris incompleta Cav.,Pteris,NA,29
Pteris_incompleta,29,,Pteris incompleta Cav.,Pteris,29,NA
Pteris_intricata,,232,Pteris intricata  H. Wright,Pteris,NA,116
Pteris_kidoi,,58,Pteris kidoi S. Kurata,Pteris,NA,29
Pteris_kidoi,,58,Pteris kidoi S. Kurata,Pteris,NA,29
Pteris_kingia,,87,Pteris kingia Endl.,Pteris,NA,43
Pteris_kiuschiuensis,,58,Pteris kiuschiuensis Hieron.,Pteris,NA,29
Pteris_kiuschiuensis,,58,Pteris kiuschiuensis Hieron.,Pteris,NA,29
Pteris_kiuschiuensis,,58,Pteris kiuschiuensis Hieron.,Pteris,NA,29
Pteris_kiuschiuensis,58,,Pteris kiuschiuensis Hieron.,Pteris,58,NA
Pteris_kiuschiuensis,58,,Pteris kiuschiuensis Hieron.,Pteris,58,NA
Pteris_ligulata,,116,Pteris ligulata Gaudich.,Pteris,NA,58
Pteris_linearis,,58,Pteris linearis Poir.,Pteris,NA,29
Pteris_linearis,,87,Pteris linearis Poir.,Pteris,NA,43
Pteris_linearis,29,,Pteris linearis Poir.,Pteris,29,NA
Pteris_linearis,29,,Pteris linearis Poir.,Pteris,29,NA
Pteris_longifolia,58,116,Pteris longifolia L.,Pteris,58,58
Pteris_longifolia,58,116,Pteris longifolia L.,Pteris,58,58
Pteris_longifolia,58,116,Pteris longifolia L.,Pteris,58,58
Pteris_longifolia,,116,Pteris longifolia L.,Pteris,NA,58
Pteris_longifolia,,116,Pteris longifolia L.,Pteris,NA,58
Pteris_longifolia,,116,Pteris longifolia L.,Pteris,NA,58
Pteris_longifolia,,116,Pteris longifolia L.,Pteris,NA,58
Pteris_longifolia,,116,Pteris longifolia L.,Pteris,NA,58
Pteris_longifolia,,116,Pteris longifolia L.,Pteris,NA,58
Pteris_longifolia,,116,Pteris longifolia L.,Pteris,NA,58
Pteris_longifolia,58,,Pteris longifolia L.,Pteris,58,NA
Pteris_longifolia,58,,Pteris longifolia L.,Pteris,58,NA
Pteris_longifolia,58,,Pteris longifolia L.,Pteris,58,NA
Pteris_longifolia,58,,Pteris longifolia L.,Pteris,58,NA
Pteris_longipes,,58,Pteris longipes D. Don,Pteris,NA,29
Pteris_longipes,58,,Pteris longipes D. Don,Pteris,58,NA
Pteris_longipes,58,,Pteris longipes D. Don,Pteris,58,NA
Pteris_longipes,58,,Pteris longipes D. Don,Pteris,58,NA
Pteris_longipinnula,,116,Pteris longipinnula Wall. ex J. Agardh,Pteris,NA,58
Pteris_longula,,58,Pteris longula M. ;. Kuhn,Pteris,NA,29
Pteris_longula,,87,Pteris longula M. ;. Kuhn,Pteris,NA,43
Pteris_longula,,116,Pteris longula M. ;. Kuhn,Pteris,NA,58
Pteris_longula,,116,Pteris longula M. ;. Kuhn,Pteris,NA,58
Pteris_macilenta,,116,Pteris macilenta A. Rich.,Pteris,NA,58
Pteris_macilenta,,116,Pteris macilenta A. Rich.,Pteris,NA,58
Pteris_macilenta,,120,Pteris macilenta A. Rich.,Pteris,NA,60
Pteris_macilenta,,120,Pteris macilenta A. Rich.,Pteris,NA,60
Pteris_mcclurei,,58,Pteris mcclurei Ching,Pteris,NA,29
Pteris_multiaurita,29,58,Pteris multiaurita  Agardh,Pteris,29,29
Pteris_multiaurita,,58,Pteris multiaurita  Agardh,Pteris,NA,29
Pteris_multiaurita,,58,Pteris multiaurita  Agardh,Pteris,NA,29
Pteris_multiaurita,,58,Pteris multiaurita  Agardh,Pteris,NA,29
Pteris_multiaurita,29,,Pteris multiaurita  Agardh,Pteris,29,NA
Pteris_multifida,,87,Pteris multifida Poir.,Pteris,NA,43
Pteris_multifida,,110,Pteris multifida Poir.,Pteris,NA,55
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,58,116,Pteris multifida Poir.,Pteris,58,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,,116,Pteris multifida Poir.,Pteris,NA,58
Pteris_multifida,58,,Pteris multifida Poir.,Pteris,58,NA
Pteris_multifida,58,,Pteris multifida Poir.,Pteris,58,NA
Pteris_multifida,58,,Pteris multifida Poir.,Pteris,58,NA
Pteris_nipponica,,87,Pteris nipponica W.  Shieh,Pteris,NA,43
Pteris_nipponica,87,,Pteris nipponica W.  Shieh,Pteris,87,NA
Pteris_nipponica,87,,Pteris nipponica W.  Shieh,Pteris,87,NA
Pteris_novae-caledoniae,,116,Pteris novae-caledoniae Hook.,Pteris,NA,58
Pteris_novae-caledoniae,,116,Pteris novae-caledoniae Hook.,Pteris,NA,58
Pteris_novae-caledoniae,58,,Pteris novae-caledoniae Hook.,Pteris,58,NA
Pteris_orientalis,,87,Pteris orientalis Alderw.,Pteris,NA,43
Pteris_oshimensis,,58,Pteris oshimensis Hieron.,Pteris,NA,29
Pteris_oshimensis,,87,Pteris oshimensis Hieron.,Pteris,NA,43
Pteris_oshimensis,87,,Pteris oshimensis Hieron.,Pteris,87,NA
Pteris_oshimensis,89,,Pteris oshimensis Hieron.,Pteris,89,NA
Pteris_ottaria,58,,Pteris ottaria Bedd.,Pteris,58,NA
Pteris_pacifica,,58,Pteris pacifica Hieron.,Pteris,NA,29
Pteris_pacifica,,58,Pteris pacifica Hieron.,Pteris,NA,29
Pteris_pacifica,,58,Pteris pacifica Hieron.,Pteris,NA,29
Pteris_pacifica,,87,Pteris pacifica Hieron.,Pteris,NA,43
Pteris_papua,,116,Pteris papua Ces.,Pteris,NA,58
Pteris_platyzomopsis,,76,Pteris platyzomopsis Christenh. & H. Schneid.,Pteris,NA,38
Pteris_plumbea,,58,Pteris plumbea Christ,Pteris,NA,29
Pteris_plumula,,116,Pteris plumula Desv.,Pteris,NA,58
Pteris_praetermissa,,58,Pteris praetermissa T. G. Walker,Pteris,NA,29
Pteris_praetermissa,,58,Pteris praetermissa T. G. Walker,Pteris,NA,29
Pteris_pseudoquadriaurita,29,,Pteris pseudoquadriaurita Khullar,Pteris,29,NA
Pteris_quadriaurita,29,58,Pteris quadriaurita Retz.,Pteris,29,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,,58,Pteris quadriaurita Retz.,Pteris,NA,29
Pteris_quadriaurita,87,87,Pteris quadriaurita Retz.,Pteris,87,43
Pteris_quadriaurita,,87,Pteris quadriaurita Retz.,Pteris,NA,43
Pteris_quadriaurita,,87,Pteris quadriaurita Retz.,Pteris,NA,43
Pteris_quadriaurita,,87,Pteris quadriaurita Retz.,Pteris,NA,43
Pteris_quadriaurita,,116,Pteris quadriaurita Retz.,Pteris,NA,58
Pteris_quadriaurita,,116,Pteris quadriaurita Retz.,Pteris,NA,58
Pteris_quadriaurita,,116,Pteris quadriaurita Retz.,Pteris,NA,58
Pteris_quadriaurita,,174,Pteris quadriaurita Retz.,Pteris,NA,87
Pteris_quadriaurita,29,,Pteris quadriaurita Retz.,Pteris,29,NA
Pteris_quadriaurita,29,,Pteris quadriaurita Retz.,Pteris,29,NA
Pteris_quadriaurita,58,,Pteris quadriaurita Retz.,Pteris,58,NA
Pteris_quadriaurita,29,,Pteris quadriaurita Retz.,Pteris,29,NA
Pteris_quadriaurita,29,,Pteris quadriaurita Retz.,Pteris,29,NA
Pteris_quadriaurita,58,,Pteris quadriaurita Retz.,Pteris,58,NA
Pteris_quadriaurita,29,,Pteris quadriaurita Retz.,Pteris,29,NA
Pteris_quadriaurita,58,,Pteris quadriaurita Retz.,Pteris,58,NA
Pteris_quadriaurita,29,,Pteris quadriaurita Retz.,Pteris,29,NA
Pteris_reptans,,58,Pteris reptans T. G. Walker,Pteris,NA,29
Pteris_reptans,,58,Pteris reptans T. G. Walker,Pteris,NA,29
Pteris_roseolilaci,,58,Pteris roseolilaci Hieron.,Pteris,NA,29
Pteris_roseolilaci,,58,Pteris roseolilaci Hieron.,Pteris,NA,29
Pteris_roseolilaci,,116,Pteris roseolilaci Hieron.,Pteris,NA,58
Pteris_roseolilaci,,116,Pteris roseolilaci Hieron.,Pteris,NA,58
Pteris_ryukyuensis,58,,Pteris ryukyuensis Tagawa,Pteris,58,NA
Pteris_ryukyuensis,58,,Pteris ryukyuensis Tagawa,Pteris,58,NA
Pteris_ryukyuensis,58,,Pteris ryukyuensis Tagawa,Pteris,58,NA
Pteris_ryukyuensis,58,,Pteris ryukyuensis Tagawa,Pteris,58,NA
Pteris_ryukyuensis,58,,Pteris ryukyuensis Tagawa,Pteris,58,NA
Pteris_saxatilis,,58,Pteris saxatilis Carse,Pteris,NA,29
Pteris_scabripes,,58,Pteris scabripes Wall. ex Ag.,Pteris,NA,29
Pteris_scabripes,29,,Pteris scabripes Wall. ex Ag.,Pteris,29,NA
Pteris_scabririgens,,58,Pteris scabririgens Fraser-Jenk. & S.  Verma & T. G. Walker,Pteris,NA,29
Pteris_scabristipes,,87,Pteris scabristipes Tagawa,Pteris,NA,43
Pteris_semipinta,,116,Pteris semipinta L.,Pteris,NA,58
Pteris_semipinta,,116,Pteris semipinta L.,Pteris,NA,58
Pteris_semipinta,,116,Pteris semipinta L.,Pteris,NA,58
Pteris_semipinta,,116,Pteris semipinta L.,Pteris,NA,58
Pteris_semipinta,,116,Pteris semipinta L.,Pteris,NA,58
Pteris_semipinta,,116,Pteris semipinta L.,Pteris,NA,58
Pteris_semipinta,,116,Pteris semipinta L.,Pteris,NA,58
Pteris_semipinta,,116,Pteris semipinta L.,Pteris,NA,58
Pteris_semipinta,58,,Pteris semipinta L.,Pteris,58,NA
Pteris_semipinta,58,,Pteris semipinta L.,Pteris,58,NA
Pteris_semipinta,58,,Pteris semipinta L.,Pteris,58,NA
Pteris_semipinta,58,,Pteris semipinta L.,Pteris,58,NA
Pteris_serrulata,,58,Pteris serrulata Forssk.,Pteris,NA,29
Pteris_serrulata,,58,Pteris serrulata Forssk.,Pteris,NA,29
Pteris_setulosocostulata,,58,Pteris setulosocostulata Hayata,Pteris,NA,29
Pteris_setulosocostulata,,87,Pteris setulosocostulata Hayata,Pteris,NA,43
Pteris_setulosocostulata,,87,Pteris setulosocostulata Hayata,Pteris,NA,43
Pteris_setulosocostulata,,87,Pteris setulosocostulata Hayata,Pteris,NA,43
Pteris_setulosocostulata,87,,Pteris setulosocostulata Hayata,Pteris,87,NA
Pteris_setulosocostulata,87,,Pteris setulosocostulata Hayata,Pteris,87,NA
Pteris_setulosocostulata,87,,Pteris setulosocostulata Hayata,Pteris,87,NA
Pteris_silentvalliensis,87,87,Pteris silentvalliensis N.  ir,Pteris,87,43
Pteris_similis,,58,Pteris similis Kuhn,Pteris,NA,29
Pteris_sinensis,,58,Pteris sinensis Ching,Pteris,NA,29
Pteris_sinensis,,58,Pteris sinensis Ching,Pteris,NA,29
Pteris_sinensis,,58,Pteris sinensis Ching,Pteris,NA,29
Pteris_sinensis,,58,Pteris sinensis Ching,Pteris,NA,29
Pteris_spinescens,,58,Pteris spinescens  Presl,Pteris,NA,29
Pteris_spinulifera,29,,Pteris spinulifera Schum.,Pteris,29,NA
Pteris_stenophylla,,58,Pteris stenophylla Wall. ex Hook. & Grev.,Pteris,NA,29
Pteris_stenophylla,58,,Pteris stenophylla Wall. ex Hook. & Grev.,Pteris,58,NA
Pteris_stenophylla,29,,Pteris stenophylla Wall. ex Hook. & Grev.,Pteris,29,NA
Pteris_subquita,29,58,Pteris subquita Wall. ex J. Agardh,Pteris,29,29
Pteris_tiensis,58,,Pteris tiensis Tagawa,Pteris,58,NA
Pteris_togoensis,,58,Pteris togoensis Hieron.,Pteris,NA,29
Pteris_togoensis,,58,Pteris togoensis Hieron.,Pteris,NA,29
Pteris_tomentella,90,90,Pteris tomentella H. -Mazz.,Pteris,90,45
Pteris_tremula,,232,Pteris tremula R. Br.,Pteris,NA,116
Pteris_tremula,,232,Pteris tremula R. Br.,Pteris,NA,116
Pteris_tremula,,232,Pteris tremula R. Br.,Pteris,NA,116
Pteris_tremula,,240,Pteris tremula R. Br.,Pteris,NA,120
Pteris_tremula,116,,Pteris tremula R. Br.,Pteris,116,NA
Pteris_tripartita,,58,Pteris tripartita Sw.,Pteris,NA,29
Pteris_tripartita,58,116,Pteris tripartita Sw.,Pteris,58,58
Pteris_tripartita,,116,Pteris tripartita Sw.,Pteris,NA,58
Pteris_tripartita,,116,Pteris tripartita Sw.,Pteris,NA,58
Pteris_tripartita,,116,Pteris tripartita Sw.,Pteris,NA,58
Pteris_tripartita,,116,Pteris tripartita Sw.,Pteris,NA,58
Pteris_tripartita,116,,Pteris tripartita Sw.,Pteris,116,NA
Pteris_tripartita,29,,Pteris tripartita Sw.,Pteris,29,NA
Pteris_tripartita,58,,Pteris tripartita Sw.,Pteris,58,NA
Pteris_umbrosa,,116,Pteris umbrosa R. Br.,Pteris,NA,58
Pteris_umbrosa,,116,Pteris umbrosa R. Br.,Pteris,NA,58
Pteris_umbrosa,,116,Pteris umbrosa R. Br.,Pteris,NA,58
Pteris_villosa,,87,Pteris villosa Fͩe,Pteris,NA,43
Pteris_vittata,,58,Pteris vittata L.,Pteris,NA,29
Pteris_vittata,29,58,Pteris vittata L.,Pteris,29,29
Pteris_vittata,,87,Pteris vittata L.,Pteris,NA,43
Pteris_vittata,58,116,Pteris vittata L.,Pteris,58,58
Pteris_vittata,58,116,Pteris vittata L.,Pteris,58,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,58,116,Pteris vittata L.,Pteris,58,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,,116,Pteris vittata L.,Pteris,NA,58
Pteris_vittata,,174,Pteris vittata L.,Pteris,NA,87
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,87,,Pteris vittata L.,Pteris,87,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,58,,Pteris vittata L.,Pteris,58,NA
Pteris_vittata,87,,Pteris vittata L.,Pteris,87,NA
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,,58,Pteris wallichia J. Agardh,Pteris,NA,29
Pteris_wallichia,29,,Pteris wallichia J. Agardh,Pteris,29,NA
Pteris_wallichia,"29, 58",,Pteris wallichia J. Agardh,Pteris,NA,NA
Pteris_wallichia,29,,Pteris wallichia J. Agardh,Pteris,29,NA
Pteris_wallichia,"29, 59",,Pteris wallichia J. Agardh,Pteris,NA,NA
Pteris_wallichia,29,,Pteris wallichia J. Agardh,Pteris,29,NA
Pteris_wallichia,29,,Pteris wallichia J. Agardh,Pteris,29,NA
Pteris_wallichia,29,,Pteris wallichia J. Agardh,Pteris,29,NA
Pteris_wallichia,29,,Pteris wallichia J. Agardh,Pteris,29,NA
Pteris_wangia,,87,Pteris wangia Ching,Pteris,NA,43
Pteris_warburg,,58,Pteris warburg   Chr.,Pteris,NA,29
Pteris_warburg,,58,Pteris warburg   Chr.,Pteris,NA,29
Pteris_werneri,,58,Pteris werneri Holttum,Pteris,NA,29
Pteris_wulaiensis,,58,Pteris wulaiensis  M. Kuo,Pteris,NA,29
Pteris_yamatensis,,116,Pteris yamatensis Tagawa,Pteris,NA,58
Ptisa_salici,,78,Ptisa salici (Sm.) Murdock,Ptisa,NA,39
Ptisa_salici,,78,Ptisa salici (Sm.) Murdock,Ptisa,NA,39
Ptisa_smith,,78,Ptisa smith (Mett.) Murdock,Ptisa,NA,39
Pyrrosia_adscens,,74,Pyrrosia adscens (Sw.) Ching,Pyrrosia,NA,37
Pyrrosia_adscens,,216,Pyrrosia adscens (Sw.) Ching,Pyrrosia,NA,108
Pyrrosia_beddomea,,74,Pyrrosia beddomea Ching,Pyrrosia,NA,37
Pyrrosia_beddomea,,74,Pyrrosia beddomea Ching,Pyrrosia,NA,37
Pyrrosia_beddomea,37,,Pyrrosia beddomea Ching,Pyrrosia,37,NA
Pyrrosia_confluens,,74,Pyrrosia confluens (R. Br.) Ching,Pyrrosia,NA,37
Pyrrosia_confluens,,74,Pyrrosia confluens (R. Br.) Ching,Pyrrosia,NA,37
